1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
108,672,2999,2098,365,4028,2200,2566,5189,2203,744,3849,3341,1709,255,678,0,0,0,0,0,0
115,705,3048,2132,364,4065,2198,2584,5196,2239,761,3921,3374,1722,267,681,0,0,0,0,0,0
124,750,3196,2188,379,4104,2209,2598,5148,2292,798,4042,3450,1722,285,686,0,0,0,0,0,0
132,800,3405,2270,402,4272,2285,2764,5325,2431,840,4224,3540,1751,306,701,0,0,0,0,0,0
135,833,3612,2349,423,4418,2348,2891,5529,2535,900,4352,3628,1784,325,715,0,0,0,0,0,0
145,846,3650,2363,414,4441,2368,2918,5556,2527,913,4408,3636,1798,330,720,0,0,0,0,0,0
138,808,3542,2324,416,4346,2311,2803,5337,2418,886,4339,3596,1738,318,705,0,0,0,0,0,0
128,731,3315,2218,381,4086,2184,2585,4903,2205,820,4109,3445,1634,278,681,0,0,0,0,0,0
108,636,2927,2086,350,3729,2000,2279,4363,1897,741,3800,3285,1531,237,651,0,0,0,0,0,0
93,567,2683,1970,333,3500,1850,2071,4006,1707,650,3591,3154,1457,209,628,0,0,0,0,0,0
88,530,2592,1933,302,3413,1799,2005,3860,1641,640,3508,3116,1436,202,619,0,0,0,0,0,0
87,524,2558,1907,305,3398,1780,1984,3816,1615,634,3478,3103,1426,205,619,0,0,0,0,0,0
87,522,2555,1903,299,3385,1773,1975,3797,1603,629,3482,3086,1424,203,622,0,0,0,0,0,0
88,525,2550,1911,300,3386,1774,1979,3794,1621,635,3500,3088,1431,206,626,0,0,0,0,0,0
90,541,2580,1915,306,3422,1783,2004,3826,1653,649,3555,3105,1445,208,641,0,0,0,0,0,0
97,567,2665,1948,313,3487,1821,2063,3955,1714,662,3626,3143,1481,220,642,0,0,0,0,0,0
111,617,2858,2057,335,3658,1938,2215,4231,1877,708,3804,3247,1535,241,660,0,0,0,0,0,0
111,661,3024,2122,348,3756,2005,2316,4443,1979,751,3962,3317,1565,253,682,0,0,0,0,0,0
111,714,3115,2158,357,3855,2055,2390,4553,2036,783,4002,3367,1600,261,681,0,0,0,0,0,0
115,736,3129,2172,366,3885,2072,2427,4641,2078,780,4019,3440,1619,266,680,0,0,0,0,0,0
114,717,3102,2142,358,3889,2076,2428,4682,2074,776,3990,3430,1613,268,676,0,0,0,0,0,0
107,707,3043,2135,355,3897,2079,2441,4769,2073,762,3932,3410,1616,261,669,0,0,0,0,0,0
105,696,3025,2130,357,3937,2104,2463,4821,2112,751,3939,3401,1627,262,663,0,0,0,0,0,0
105,693,3015,2110,356,3928,2170,2447,4883,2110,727,3865,3372,1632,255,661,0,0,0,0,0,0
107,690,2985,2115,371,3956,2173,2450,4915,2124,742,3861,3367,1639,251,666,0,0,0,0,0,0
107,681,3033,2149,366,3981,2218,2498,4995,2158,745,3915,3388,1660,267,672,0,0,0,0,0,0
116,724,3164,2182,369,4036,2220,2585,4996,2215,788,4058,3447,1682,279,690,0,0,0,0,0,0
132,796,3414,2263,403,4262,2294,2752,5283,2384,850,4247,3551,1745,302,715,0,0,0,0,0,0
138,826,3604,2343,418,4416,2333,2883,5508,2476,908,4402,3615,1773,316,719,0,0,0,0,0,0
139,847,3668,2385,424,4468,2368,2900,5546,2518,934,4451,3658,1767,327,722,0,0,0,0,0,0
142,821,3568,2333,414,4312,2319,2810,5334,2421,895,4355,3602,1725,311,718,0,0,0,0,0,0
120,766,3272,2200,389,4054,2171,2563,4910,2206,834,4133,3476,1651,281,692,0,0,0,0,0,0
104,664,2926,2061,350,3734,1998,2259,4378,1911,732,3844,3288,1544,248,664,0,0,0,0,0,0
93,599,2680,1953,314,3495,1832,2053,3995,1717,663,3582,3172,1472,218,637,0,0,0,0,0,0
88,546,2589,1910,307,3423,1804,1994,3882,1646,641,3513,3117,1440,206,631,0,0,0,0,0,0
85,527,2544,1898,302,3388,1783,1973,3831,1633,634,3485,3105,1435,205,631,0,0,0,0,0,0
84,522,2532,1892,301,3377,1780,1961,3825,1635,633,3507,3097,1434,205,642,0,0,0,0,0,0
85,530,2532,1893,303,3382,1787,1967,3832,1654,636,3511,3100,1441,210,647,0,0,0,0,0,0
85,532,2548,1908,307,3409,1794,1982,3863,1676,645,3557,3115,1454,214,654,0,0,0,0,0,0
89,547,2615,1925,313,3447,1814,2019,3930,1723,665,3608,3139,1475,218,660,0,0,0,0,0,0
95,584,2703,1972,331,3558,1871,2116,4085,1825,693,3701,3195,1504,235,673,0,0,0,0,0,0
101,632,2909,2051,351,3702,1949,2237,4329,1949,748,3848,3297,1552,253,680,0,0,0,0,0,0
112,706,3064,2165,371,3885,2088,2397,4640,2086,793,4045,3413,1614,264,694,0,0,0,0,0,0
120,754,3203,2238,387,4025,2212,2519,4873,2176,831,4153,3514,1648,282,698,0,0,0,0,0,0
135,762,3205,2238,385,4038,2299,2564,4930,2214,827,4120,3496,1654,270,697,0,0,0,0,0,0
113,746,3189,2202,367,4083,2358,2612,4931,2243,847,4066,3465,1651,276,690,0,0,0,0,0,0
118,748,3186,2184,381,4134,2408,2668,5024,2305,813,4034,3486,1660,287,683,0,0,0,0,0,0
117,720,3142,2157,381,4148,2444,2689,5013,2308,799,3994,3439,1677,293,670,0,0,0,0,0,0
116,715,3172,2173,371,4166,2491,2714,5068,2378,789,3988,3427,1694,304,678,0,0,0,0,0,0
115,726,3240,2193,380,4216,2506,2749,5109,2394,797,4064,3441,1696,293,678,0,0,0,0,0,0
123,738,3358,2267,396,4237,2411,2739,5148,2391,862,4159,3512,1710,296,694,0,0,0,0,0,0
128,794,3481,2315,406,4349,2400,2861,5334,2460,899,4300,3607,1753,314,714,0,0,0,0,0,0
142,851,3632,2372,417,4525,2454,2973,5538,2539,932,4440,3657,1797,325,720,0,0,0,0,0,0
143,857,3686,2397,420,4529,2438,2991,5618,2585,942,4491,3705,1798,332,722,0,0,0,0,0,0
135,835,3580,2346,418,4406,2324,2862,5417,2435,913,4367,3611,1737,310,720,0,0,0,0,0,0
116,772,3338,2246,393,4107,2197,2633,4986,2209,837,4150,3521,1644,279,692,0,0,0,0,0,0
105,653,2993,2088,356,3807,2006,2353,4455,1952,748,3835,3339,1553,241,658,0,0,0,0,0,0
101,570,2683,1983,322,3505,1862,2094,4032,1727,669,3576,3188,1466,216,632,0,0,0,0,0,0
89,541,2584,1935,307,3415,1805,2003,3890,1638,640,3485,3118,1439,204,628,0,0,0,0,0,0
84,529,2552,1917,303,3389,1780,1970,3842,1614,633,3465,3096,1434,201,626,0,0,0,0,0,0
83,526,2530,1908,303,3374,1772,1961,3823,1611,629,3449,3084,1429,200,628,0,0,0,0,0,0
83,525,2531,1909,304,3380,1768,1963,3830,1615,630,3469,3086,1432,202,630,0,0,0,0,0,0
87,534,2550,1918,308,3402,1778,1981,3865,1659,638,3501,3095,1444,211,634,0,0,0,0,0,0
87,551,2599,1936,314,3450,1805,2015,3931,1698,650,3553,3123,1463,218,643,0,0,0,0,0,0
91,583,2708,1985,328,3545,1865,2108,4095,1793,685,3654,3195,1492,233,657,0,0,0,0,0,0
99,646,2898,2070,354,3722,1947,2250,4350,1924,730,3846,3294,1534,254,672,0,0,0,0,0,0
113,727,3092,2157,382,3881,2074,2425,4632,2100,787,4052,3416,1594,271,688,0,0,0,0,0,0
121,758,3232,2233,404,4020,2201,2547,4934,2220,832,4142,3492,1649,279,699,0,0,0,0,0,0
121,762,3255,2218,390,4085,2289,2605,5096,2256,806,4129,3497,1691,276,695,0,0,0,0,0,0
116,753,3198,2201,391,4173,2383,2711,5410,2328,807,4091,3466,1736,276,690,0,0,0,0,0,0
115,753,3200,2186,383,4298,2459,2853,5809,2435,804,4084,3484,1805,286,694,0,0,0,0,0,0
114,707,3113,2176,376,4342,2497,2902,5886,2455,780,4027,3437,1821,284,697,0,0,0,0,0,0
113,709,3143,2180,378,4400,2510,2946,5982,2501,779,4003,3412,1842,289,691,0,0,0,0,0,0
116,746,3194,2207,390,4410,2465,2975,6037,2512,800,4078,3435,1860,291,692,0,0,0,0,0,0
122,778,3309,2254,392,4396,2414,2926,5828,2454,829,4184,3506,1817,294,701,0,0,0,0,0,0
132,825,3463,2326,413,4456,2398,2969,5823,2498,889,4318,3589,1818,310,708,0,0,0,0,0,0
147,856,3583,2382,420,4565,2409,3028,5859,2573,919,4431,3650,1833,329,723,0,0,0,0,0,0
144,867,3665,2406,432,4557,2407,3024,5790,2569,932,4476,3684,1816,325,725,0,0,0,0,0,0
133,831,3550,2359,428,4391,2347,2858,5501,2434,910,4358,3630,1761,306,700,0,0,0,0,0,0
125,769,3316,2235,401,4098,2185,2623,5028,2200,846,4113,3484,1674,279,682,0,0,0,0,0,0
111,673,3007,2091,359,3772,2004,2318,4500,1919,742,3825,3317,1549,250,648,0,0,0,0,0,0
94,581,2709,1961,326,3527,1853,2087,4061,1713,663,3566,3176,1469,218,624,0,0,0,0,0,0
86,545,2590,1914,310,3431,1793,2001,3880,1631,639,3468,3117,1437,201,617,0,0,0,0,0,0
87,528,2539,1902,302,3378,1778,1965,3811,1594,621,3433,3090,1424,197,615,0,0,0,0,0,0
84,525,2528,1886,301,3367,1770,1956,3789,1593,617,3426,3083,1422,197,615,0,0,0,0,0,0
85,526,2532,1890,302,3367,1773,1958,3795,1610,620,3431,3096,1427,200,615,0,0,0,0,0,0
87,536,2559,1899,306,3389,1784,1980,3829,1637,627,3477,3102,1434,205,619,0,0,0,0,0,0
90,583,2630,1935,313,3463,1828,2048,3953,1710,656,3564,3152,1461,219,629,0,0,0,0,0,0
100,621,2833,2010,330,3639,1919,2203,4238,1865,708,3755,3241,1520,238,646,0,0,0,0,0,0
109,670,2988,2093,353,3742,1987,2310,4421,1971,739,3898,3347,1559,250,661,0,0,0,0,0,0
114,733,3060,2124,363,3829,2024,2384,4564,2030,760,3986,3392,1588,263,669,0,0,0,0,0,0
115,743,3112,2146,368,3897,2058,2455,4662,2077,773,4002,3429,1608,266,684,0,0,0,0,0,0
111,723,3096,2151,359,3920,2047,2471,4795,2068,789,3977,3426,1620,258,678,0,0,0,0,0,0
111,690,3038,2144,357,3968,2058,2530,4956,2051,748,3922,3396,1626,256,672,0,0,0,0,0,0
107,696,3059,2128,361,4055,2066,2579,5035,2087,754,3916,3387,1643,258,673,0,0,0,0,0,0
103,679,2979,2109,354,4071,2058,2626,5151,2076,747,3852,3355,1669,258,667,0,0,0,0,0,0
105,684,2956,2118,362,4116,2050,2667,5230,2076,731,3848,3357,1697,260,665,0,0,0,0,0,0
107,701,3072,2141,379,4128,2061,2688,5198,2142,759,3897,3383,1709,266,671,0,0,0,0,0,0
117,733,3207,2190,378,4161,2136,2690,5193,2249,799,4058,3453,1722,282,686,0,0,0,0,0,0
127,776,3391,2268,402,4310,2262,2855,5422,2400,856,4217,3558,1748,306,698,0,0,0,0,0,0
138,834,3565,2344,427,4460,2323,2979,5601,2511,913,4366,3649,1787,324,704,0,0,0,0,0,0
143,852,3639,2370,432,4524,2380,3005,5647,2534,923,4417,3642,1785,323,716,0,0,0,0,0,0
135,832,3537,2329,410,4387,2315,2824,5381,2416,914,4340,3579,1753,308,709,0,0,0,0,0,0
118,761,3283,2230,382,4091,2151,2592,4951,2184,841,4099,3493,1636,278,689,0,0,0,0,0,0
105,637,2931,2056,350,3754,1982,2291,4386,1902,728,3795,3330,1523,237,655,0,0,0,0,0,0
92,566,2666,1943,314,3493,1842,2065,3994,1694,654,3559,3181,1453,210,620,0,0,0,0,0,0
86,532,2575,1906,305,3404,1799,1993,3851,1630,631,3463,3121,1430,203,614,0,0,0,0,0,0
85,521,2530,1892,301,3374,1781,1963,3812,1618,628,3437,3104,1422,202,611,0,0,0,0,0,0
84,519,2525,1884,298,3359,1774,1952,3794,1607,615,3436,3090,1423,202,611,0,0,0,0,0,0
85,522,2531,1879,299,3359,1773,1955,3794,1620,615,3449,3091,1423,205,613,0,0,0,0,0,0
86,533,2557,1892,302,3384,1786,1980,3832,1657,627,3485,3112,1435,210,616,0,0,0,0,0,0
89,557,2654,1933,313,3450,1826,2044,3935,1727,647,3553,3161,1459,220,623,0,0,0,0,0,0
100,617,2825,2017,340,3638,1915,2200,4231,1884,691,3727,3261,1518,248,642,0,0,0,0,0,0
107,672,2973,2091,349,3767,1996,2318,4403,1989,737,3883,3377,1559,259,655,0,0,0,0,0,0
109,692,3053,2133,364,3853,2066,2391,4574,2040,761,3945,3398,1607,258,668,0,0,0,0,0,0
111,708,3089,2147,365,3905,2062,2457,4599,2081,775,4007,3429,1608,261,667,0,0,0,0,0,0
112,705,3058,2133,359,3913,2046,2478,4597,2064,767,3996,3420,1624,263,671,0,0,0,0,0,0
109,699,3044,2133,358,3945,2063,2505,4635,2053,751,3941,3388,1610,259,672,0,0,0,0,0,0
109,699,3016,2122,372,3978,2122,2560,4708,2105,748,3913,3392,1628,263,672,0,0,0,0,0,0
104,686,2986,2099,367,3987,2150,2555,4759,2093,742,3868,3327,1640,255,664,0,0,0,0,0,0
114,668,2967,2098,365,4031,2170,2619,4896,2104,737,3887,3343,1637,262,660,0,0,0,0,0,0
118,675,3115,2116,393,4089,2153,2662,4975,2130,768,3920,3386,1656,273,675,0,0,0,0,0,0
115,733,3230,2164,378,4103,2175,2676,5043,2188,807,4076,3449,1693,283,691,0,0,0,0,0,0
133,793,3434,2273,393,4283,2298,2818,5339,2372,847,4267,3555,1740,299,699,0,0,0,0,0,0
138,842,3617,2373,411,4439,2357,2929,5573,2504,885,4384,3639,1780,317,710,0,0,0,0,0,0
137,846,3642,2363,419,4476,2363,2950,5575,2532,920,4418,3662,1789,321,722,0,0,0,0,0,0
137,816,3523,2330,407,4343,2306,2818,5376,2400,882,4326,3585,1762,310,708,0,0,0,0,0,0
124,725,3272,2218,376,4080,2163,2579,4942,2178,819,4101,3476,1650,277,683,0,0,0,0,0,0
104,632,2932,2060,335,3737,1998,2304,4417,1886,720,3816,3317,1531,237,649,0,0,0,0,0,0
93,563,2658,1945,311,3493,1838,2064,4003,1694,659,3560,3188,1464,211,621,0,0,0,0,0,0
87,544,2571,1901,303,3408,1797,1999,3876,1624,626,3483,3152,1430,201,616,0,0,0,0,0,0
86,530,2539,1887,301,3376,1777,1970,3817,1608,617,3454,3123,1424,201,614,0,0,0,0,0,0
88,527,2525,1880,296,3368,1779,1953,3796,1597,618,3439,3113,1420,199,615,0,0,0,0,0,0
85,528,2523,1880,297,3371,1768,1956,3802,1601,625,3449,3113,1422,201,617,0,0,0,0,0,0
87,539,2555,1895,300,3395,1777,1978,3834,1623,634,3475,3127,1431,204,620,0,0,0,0,0,0
91,558,2631,1925,309,3464,1824,2039,3947,1697,652,3570,3162,1455,216,632,0,0,0,0,0,0
99,642,2822,2010,331,3653,1931,2214,4260,1858,694,3740,3276,1516,236,648,0,0,0,0,0,0
106,689,2960,2087,345,3761,2005,2304,4422,1959,754,3867,3349,1558,250,662,0,0,0,0,0,0
109,699,3078,2125,364,3835,2051,2391,4546,2021,771,4000,3390,1585,256,673,0,0,0,0,0,0
109,717,3119,2161,372,3939,2068,2470,4681,2063,786,4023,3453,1604,265,677,0,0,0,0,0,0
110,715,3065,2168,358,3964,2065,2538,4747,2064,785,4032,3427,1607,257,674,0,0,0,0,0,0
111,714,3029,2134,359,3991,2095,2577,4789,2048,777,3955,3397,1602,259,673,0,0,0,0,0,0
114,716,3060,2138,359,4071,2119,2670,4981,2076,773,3934,3397,1621,259,673,0,0,0,0,0,0
108,694,2979,2121,368,4124,2144,2672,5044,2059,744,3850,3341,1624,256,666,0,0,0,0,0,0
108,663,2956,2115,360,4100,2155,2707,5012,2082,750,3850,3333,1629,268,662,0,0,0,0,0,0
108,702,3022,2136,375,4175,2164,2739,5097,2147,755,3934,3380,1675,277,671,0,0,0,0,0,0
116,733,3219,2185,393,4186,2200,2707,5062,2200,795,4066,3454,1680,281,676,0,0,0,0,0,0
130,784,3424,2270,399,4350,2281,2851,5328,2373,858,4243,3566,1750,308,698,0,0,0,0,0,0
136,825,3573,2364,409,4482,2355,2940,5530,2482,905,4391,3609,1760,325,718,0,0,0,0,0,0
142,823,3664,2374,412,4485,2355,2961,5576,2495,919,4437,3660,1778,321,716,0,0,0,0,0,0
132,827,3549,2325,394,4341,2281,2841,5379,2413,872,4350,3591,1745,306,695,0,0,0,0,0,0
122,740,3291,2213,377,4099,2166,2594,4921,2178,816,4112,3456,1653,278,683,0,0,0,0,0,0
106,665,2944,2065,340,3748,2004,2312,4396,1910,725,3816,3304,1546,240,648,0,0,0,0,0,0
91,568,2671,1945,309,3487,1863,2082,4007,1699,655,3567,3172,1456,213,628,0,0,0,0,0,0
91,555,2566,1907,299,3422,1803,2012,3879,1641,622,3487,3132,1436,202,614,0,0,0,0,0,0
88,534,2537,1885,298,3388,1790,1969,3824,1622,611,3463,3119,1427,202,613,0,0,0,0,0,0
85,530,2525,1879,298,3374,1771,1958,3806,1616,608,3458,3115,1432,203,614,0,0,0,0,0,0
85,534,2527,1878,298,3380,1774,1965,3806,1626,610,3463,3122,1431,204,616,0,0,0,0,0,0
90,546,2552,1889,302,3400,1786,1983,3839,1659,619,3508,3142,1444,209,622,0,0,0,0,0,0
93,562,2639,1930,309,3475,1835,2051,3957,1729,644,3591,3194,1476,225,629,0,0,0,0,0,0
105,621,2824,2027,332,3644,1939,2211,4248,1890,705,3784,3303,1534,251,647,0,0,0,0,0,0
108,671,2979,2086,359,3772,2010,2310,4431,1977,735,3924,3385,1573,253,657,0,0,0,0,0,0
116,693,3071,2122,357,3841,2031,2394,4523,2047,753,4015,3418,1609,254,663,0,0,0,0,0,0
123,719,3166,2141,368,3885,2060,2431,4600,2096,775,4027,3431,1607,260,665,0,0,0,0,0,0
115,722,3126,2139,358,3877,2096,2429,4599,2069,782,3990,3410,1602,264,669,0,0,0,0,0,0
112,705,3050,2151,372,3883,2111,2416,4562,2097,767,3957,3400,1605,268,665,0,0,0,0,0,0
107,702,3052,2113,368,3894,2118,2427,4552,2123,783,3938,3400,1612,270,663,0,0,0,0,0,0
105,684,3001,2111,375,3849,2147,2395,4487,2097,743,3884,3364,1595,266,659,0,0,0,0,0,0
109,675,2991,2111,371,3847,2142,2405,4501,2101,740,3861,3362,1587,288,664,0,0,0,0,0,0
125,697,3060,2132,371,3918,2159,2452,4592,2142,753,3899,3421,1608,286,671,0,0,0,0,0,0
122,739,3215,2177,371,4040,2178,2538,4814,2186,793,4053,3462,1672,293,677,0,0,0,0,0,0
130,802,3434,2266,397,4294,2270,2719,5199,2374,856,4238,3571,1724,309,698,0,0,0,0,0,0
132,841,3584,2332,417,4429,2349,2867,5484,2480,904,4412,3646,1768,321,706,0,0,0,0,0,0
140,847,3626,2387,412,4451,2372,2913,5523,2505,913,4448,3664,1780,324,721,0,0,0,0,0,0
134,822,3530,2324,412,4316,2337,2791,5332,2401,887,4346,3615,1728,300,700,0,0,0,0,0,0
126,753,3296,2214,390,4076,2180,2549,4906,2172,799,4120,3490,1651,271,680,0,0,0,0,0,0
112,645,2957,2058,341,3755,2004,2292,4381,1887,720,3811,3277,1526,235,644,0,0,0,0,0,0
93,572,2668,1933,310,3487,1853,2072,4004,1680,645,3574,3167,1457,211,621,0,0,0,0,0,0
88,539,2579,1902,303,3428,1797,2002,3864,1617,615,3494,3119,1437,202,612,0,0,0,0,0,0
87,527,2542,1890,300,3395,1799,1984,3820,1599,612,3459,3105,1424,195,612,0,0,0,0,0,0
86,520,2524,1880,298,3381,1777,1969,3797,1584,617,3461,3103,1418,194,612,0,0,0,0,0,0
87,522,2526,1879,300,3383,1771,1973,3798,1591,610,3471,3114,1423,196,613,0,0,0,0,0,0
90,532,2552,1891,301,3407,1781,1994,3830,1622,620,3508,3127,1429,202,618,0,0,0,0,0,0
92,553,2628,1925,315,3473,1816,2067,3951,1681,647,3604,3182,1453,221,630,0,0,0,0,0,0
108,607,2822,2013,340,3661,1916,2225,4243,1844,696,3781,3269,1520,233,645,0,0,0,0,0,0
111,665,2964,2069,354,3795,1989,2327,4448,1958,742,3904,3375,1556,243,665,0,0,0,0,0,0
115,698,3060,2102,363,3862,2067,2387,4560,2019,776,3983,3416,1588,251,667,0,0,0,0,0,0
115,717,3101,2145,366,3920,2077,2416,4640,2054,785,4026,3438,1593,256,673,0,0,0,0,0,0
108,722,3092,2145,364,3884,2134,2401,4594,2055,785,3979,3427,1598,253,676,0,0,0,0,0,0
109,692,3035,2126,371,3858,2111,2407,4584,2048,763,3910,3411,1599,258,665,0,0,0,0,0,0
110,721,3028,2118,362,3904,2116,2433,4550,2078,753,3924,3399,1611,270,669,0,0,0,0,0,0
111,663,3007,2104,365,3853,2104,2402,4481,2015,738,3871,3333,1573,264,656,0,0,0,0,0,0
112,676,3017,2109,369,3856,2116,2407,4475,2029,734,3849,3351,1573,266,653,0,0,0,0,0,0
108,703,3077,2148,375,3941,2169,2472,4577,2092,770,3888,3383,1609,271,666,0,0,0,0,0,0
127,734,3190,2184,392,4057,2154,2554,4810,2183,802,4015,3438,1661,281,681,0,0,0,0,0,0
137,797,3418,2269,410,4248,2251,2761,5184,2365,858,4232,3547,1722,303,696,0,0,0,0,0,0
140,825,3561,2338,416,4402,2355,2896,5448,2475,904,4371,3640,1761,317,703,0,0,0,0,0,0
140,883,3647,2382,421,4446,2376,2930,5525,2523,910,4422,3653,1774,322,712,0,0,0,0,0,0
133,847,3518,2339,408,4358,2300,2797,5327,2429,873,4330,3606,1723,311,696,0,0,0,0,0,0
125,757,3272,2216,374,4075,2177,2561,4917,2152,821,4089,3473,1639,275,672,0,0,0,0,0,0
109,635,2941,2067,342,3751,2004,2282,4391,1869,722,3807,3295,1533,237,645,0,0,0,0,0,0
92,562,2641,1949,318,3483,1845,2065,4003,1657,656,3563,3175,1456,209,621,0,0,0,0,0,0
87,537,2567,1903,306,3415,1795,1993,3879,1594,625,3483,3131,1430,193,612,0,0,0,0,0,0
86,530,2528,1883,300,3393,1776,1973,3821,1578,614,3461,3117,1422,191,609,0,0,0,0,0,0
86,524,2521,1877,296,3380,1767,1963,3805,1568,615,3452,3116,1420,190,611,0,0,0,0,0,0
86,526,2525,1878,297,3381,1767,1969,3803,1576,620,3471,3117,1422,193,611,0,0,0,0,0,0
88,538,2542,1887,299,3395,1779,1986,3825,1595,626,3508,3140,1430,195,616,0,0,0,0,0,0
91,557,2577,1906,305,3440,1800,2026,3883,1646,643,3567,3172,1445,204,624,0,0,0,0,0,0
96,587,2693,1955,317,3536,1861,2120,4078,1735,684,3672,3240,1479,217,639,0,0,0,0,0,0
102,650,2876,2038,337,3739,1953,2249,4307,1875,730,3817,3320,1529,236,654,0,0,0,0,0,0
115,713,3068,2151,357,3895,2069,2412,4634,2010,792,3995,3427,1596,254,676,0,0,0,0,0,0
120,765,3201,2198,389,4002,2152,2528,4779,2147,822,4112,3491,1639,284,685,0,0,0,0,0,0
122,749,3203,2219,405,4026,2137,2542,4809,2177,832,4147,3531,1641,288,683,0,0,0,0,0,0
121,748,3235,2189,380,4005,2140,2570,4756,2157,816,4080,3501,1634,290,679,0,0,0,0,0,0
119,733,3202,2198,398,4057,2119,2595,4735,2209,814,4050,3473,1635,309,679,0,0,0,0,0,0
123,712,3131,2181,378,4028,2126,2572,4690,2198,810,3978,3443,1606,312,677,0,0,0,0,0,0
123,725,3136,2167,392,4066,2136,2587,4679,2219,797,3988,3453,1604,316,665,0,0,0,0,0,0
125,769,3183,2203,399,4109,2204,2642,4769,2278,833,4077,3502,1649,319,675,0,0,0,0,0,0
119,761,3338,2247,394,4176,2201,2677,4955,2339,825,4168,3546,1679,308,687,0,0,0,0,0,0
134,818,3487,2332,412,4336,2289,2823,5280,2443,881,4315,3594,1724,318,699,0,0,0,0,0,0
134,866,3616,2390,423,4465,2352,2934,5533,2538,923,4414,3650,1780,341,714,0,0,0,0,0,0
137,874,3679,2407,438,4509,2388,2961,5598,2551,944,4459,3682,1787,330,715,0,0,0,0,0,0
134,837,3593,2325,437,4410,2303,2834,5397,2427,887,4376,3616,1736,311,702,0,0,0,0,0,0
120,762,3330,2227,382,4146,2182,2618,4994,2208,819,4138,3481,1660,278,693,0,0,0,0,0,0
104,650,2997,2080,346,3801,2033,2332,4476,1916,723,3863,3323,1550,239,649,0,0,0,0,0,0
91,573,2691,1961,316,3518,1868,2087,4055,1690,655,3601,3176,1474,206,625,0,0,0,0,0,0
87,536,2574,1907,304,3423,1803,2000,3900,1600,620,3496,3115,1441,193,614,0,0,0,0,0,0
84,527,2534,1895,303,3391,1785,1976,3837,1573,608,3474,3100,1425,189,610,0,0,0,0,0,0
84,531,2521,1888,298,3379,1774,1965,3805,1573,607,3474,3092,1419,189,612,0,0,0,0,0,0
85,527,2522,1890,297,3380,1777,1965,3802,1576,611,3491,3095,1421,191,617,0,0,0,0,0,0
87,543,2536,1898,301,3398,1786,1980,3821,1591,615,3522,3114,1428,192,617,0,0,0,0,0,0
89,561,2577,1917,305,3435,1808,2022,3892,1630,633,3573,3144,1445,197,624,0,0,0,0,0,0
95,602,2693,1974,318,3546,1869,2109,4055,1728,662,3687,3221,1482,212,637,0,0,0,0,0,0
106,656,2859,2043,335,3695,1969,2259,4308,1867,724,3850,3312,1536,231,650,0,0,0,0,0,0
112,702,3085,2144,360,3902,2077,2419,4673,2029,764,4030,3391,1597,251,672,0,0,0,0,0,0
122,758,3184,2207,381,4024,2169,2535,4938,2167,809,4182,3491,1663,282,681,0,0,0,0,0,0
115,769,3201,2227,387,4100,2199,2619,5079,2224,821,4148,3471,1662,289,685,0,0,0,0,0,0
123,749,3192,2191,380,4142,2154,2672,5187,2230,830,4069,3481,1674,296,682,0,0,0,0,0,0
122,772,3188,2187,397,4229,2167,2746,5352,2287,811,4057,3489,1694,303,685,0,0,0,0,0,0
119,722,3149,2163,380,4240,2161,2777,5368,2288,788,4014,3435,1710,307,684,0,0,0,0,0,0
120,751,3162,2180,375,4270,2177,2810,5369,2274,821,4050,3400,1720,299,683,0,0,0,0,0,0
123,764,3220,2217,384,4305,2214,2829,5393,2350,830,4096,3456,1748,308,690,0,0,0,0,0,0
122,761,3304,2220,383,4270,2211,2793,5327,2371,871,4168,3535,1769,304,703,0,0,0,0,0,0
127,819,3451,2309,408,4384,2283,2866,5489,2465,885,4307,3604,1776,312,714,0,0,0,0,0,0
134,856,3624,2374,422,4500,2369,2975,5653,2546,939,4414,3652,1822,324,721,0,0,0,0,0,0
136,852,3697,2408,422,4520,2379,3006,5650,2526,940,4479,3663,1803,326,719,0,0,0,0,0,0
137,823,3581,2349,430,4406,2330,2858,5470,2423,899,4364,3617,1756,307,711,0,0,0,0,0,0
119,751,3321,2256,393,4149,2201,2643,5051,2200,819,4137,3491,1675,281,686,0,0,0,0,0,0
103,653,2986,2086,349,3784,2003,2329,4471,1938,723,3828,3309,1552,237,647,0,0,0,0,0,0
92,590,2667,1966,318,3515,1868,2088,4027,1693,647,3591,3165,1480,210,625,0,0,0,0,0,0
87,554,2563,1925,306,3418,1807,2001,3875,1613,625,3491,3127,1444,192,614,0,0,0,0,0,0
86,532,2541,1897,301,3390,1793,1972,3826,1595,618,3453,3106,1434,189,613,0,0,0,0,0,0
86,534,2528,1891,298,3376,1789,1959,3818,1584,617,3459,3104,1433,188,614,0,0,0,0,0,0
86,545,2522,1891,299,3380,1790,1962,3823,1596,623,3469,3113,1438,191,615,0,0,0,0,0,0
89,553,2563,1910,304,3403,1801,1985,3863,1629,633,3515,3126,1450,197,620,0,0,0,0,0,0
93,581,2645,1950,312,3476,1839,2052,3986,1709,655,3596,3170,1484,204,632,0,0,0,0,0,0
104,649,2813,2019,334,3650,1935,2215,4277,1859,703,3796,3284,1536,227,649,0,0,0,0,0,0
110,694,2941,2082,344,3781,1977,2307,4483,1949,745,3943,3348,1583,245,663,0,0,0,0,0,0
